Open,High,Low,Close,Volume,Change,20d_MA
30700,30700,30239,30240,105910,-0.00982318271119842,30007.0
30199,30640,30199,30500,171497,0.008597883597883493,29982.0
30519,30560,30180,30420,217654,-0.0026229508196721207,29943.0
30340,30380,29980,30120,214009,-0.009861932938856066,29929.0
30099,30320,29860,30100,299547,-0.0006640106241699861,29935.0
30100,30620,29940,30400,259190,0.009966777408637828,29947.0
30540,30599,30200,30560,184880,0.0052631578947368585,29981.0
30800,30800,30260,30420,235594,-0.0045811518324607725,29975.0
30420,30800,30359,30800,225830,0.012491781722550943,29995.0
30800,31000,30260,30340,214881,-0.014935064935064912,30032.0
30060,30699,30060,30460,215346,0.0039551746868820015,30110.0
30100,30640,30020,30560,371037,0.0032829940906107247,30163.0
31320,31320,30280,30360,209822,-0.00654450261780104,30221.0
30400,30440,29619,29660,267168,-0.023056653491436152,30247.0
29299,29839,29100,29500,314080,-0.0053944706675657095,30267.0
29800,30059,29299,30060,186717,0.01898305084745755,30275.0
29999,30060,29480,29660,177297,-0.01330671989354626,30249.0
29700,29880,29480,29720,201731,0.0020229265003370855,30231.0
29400,29880,29400,29880,209278,0.0053835800807537915,30215.0
29900,29939,29440,29720,233032,-0.0053547523427041055,30174.0
29820,29839,29500,29620,170003,-0.003364737550471064,30143.0
29800,30600,29760,30400,374100,0.026333558406482105,30138.0
30520,30640,30340,30560,200979,0.0052631578947368585,30145.0
30700,30740,30420,30700,131181,0.0045811518324607725,30174.0
30800,30800,30240,30280,173086,-0.013680781758957705,30183.0
30160,30160,29820,29860,228690,-0.01387054161162482,30156.0
29860,29960,29579,29760,298439,-0.0033489618218351946,30116.0
29800,30400,29780,30300,216123,0.01814516129032251,30110.0
30280,30280,29520,29520,235897,-0.025742574257425765,30046.0
29420,29600,29239,29540,175002,0.0006775067750677266,30006.0
29740,30000,29659,30000,180053,0.015572105619499066,29983.0
29700,30000,29680,30000,211896,0.0,29955.0
30020,30280,30000,30160,293151,0.005333333333333412,29945.0
30040,30240,29920,29940,245777,-0.007294429708222805,29959.0
30200,30200,29700,29840,232008,-0.0033400133600534065,29976.0
30080,30200,29820,30180,198462,0.011394101876675666,29982.0
29840,30040,29680,29680,239883,-0.01656726308813783,29983.0
29740,29880,29440,29720,203812,0.0013477088948787852,29983.0
29800,29980,29740,29780,122928,0.0020188425302827273,29978.0
29620,29920,29620,29680,231761,-0.00335795836131636,29976.0
29680,30459,29660,30240,295211,0.018867924528301883,30007.0
30360,30980,30239,30880,455560,0.021164021164021163,30031.0
30920,31180,30740,30760,360501,-0.0038860103626943143,30041.0
30720,31180,30560,30640,206189,-0.0039011703511053764,30038.0
30659,30840,30420,30800,169932,0.005221932114882533,30064.0
30980,31060,30420,30420,271813,-0.012337662337662314,30092.0
29500,29700,28479,28540,1085816,-0.06180144641683105,30031.0
28400,28860,28280,28500,533554,-0.0014015416958654825,29941.0
28220,28379,27560,27780,692260,-0.025263157894736876,29854.0
27560,28060,27240,27700,457753,-0.0028797696184305055,29762.0
27600,27940,27140,27140,670197,-0.0202166064981949,29619.0
27299,27540,27140,27380,351167,0.008843036109064117,29488.0
27400,27559,27299,27320,235169,-0.0021913805697589828,29346.0
27360,27740,27200,27740,220861,0.015373352855051259,29236.0
27640,27700,27280,27380,205405,-0.012977649603460706,29113.0
26860,26960,26520,26580,356359,-0.029218407596785956,28933.0
25880,26660,25800,26500,553556,-0.0030097817908201208,28774.0
27000,27000,26259,26260,316958,-0.00905660377358486,28601.0
26020,26360,25760,25940,415499,-0.012185833968012205,28409.0
26020,26100,24900,25220,635024,-0.02775636083269084,28186.0
25900,26880,25720,26780,515123,0.061855670103092786,28013.0
26999,26999,26580,26840,419225,0.0022404779686333587,27811.0
26680,26920,26440,26520,256519,-0.011922503725782407,27599.0
26800,27040,26600,26700,204289,0.006787330316742057,27402.0
26680,26780,25900,26020,256441,-0.025468164794007486,27163.0
26040,26340,25920,26340,180853,0.012298232129131392,26959.0
25720,26300,25200,25340,607656,-0.03796507213363709,26799.0
25000,25160,24180,24520,529603,-0.03235990528808208,26600.0
24600,25000,24580,24740,393899,0.00897226753670477,26448.0
24900,25040,24740,24960,346113,0.008892481810832686,26311.0
25020,26240,25020,26240,415767,0.05128205128205132,26266.0
26400,26480,26020,26240,227826,0.0,26209.0
26300,26380,25700,26260,192592,0.0007621951219511924,26156.0
26360,26420,25800,25960,186019,-0.011424219345011477,26067.0
26020,26600,25720,26400,246046,0.016949152542372836,26018.0
26500,26500,25840,25840,314084,-0.021212121212121238,25981.0
25760,25900,25280,25460,325426,-0.014705882352941124,25929.0
25600,25780,25300,25460,207023,0.0,25889.0
25460,26140,25440,26140,238978,0.02670856245090336,25899.0
26140,26340,25900,26300,175453,0.006120887528691554,25953.0
26340,26440,26160,26300,169913,0.0,25929.0
26280,26380,25980,26060,272391,-0.009125475285171047,25890.0
25820,26000,25580,25660,236437,-0.01534919416730618,25847.0
25540,25900,25540,25800,188507,0.005455962587685104,25802.0
25600,25800,25580,25600,254710,-0.007751937984496138,25781.0
25700,25760,25480,25600,181178,0.0,25744.0
25860,26000,25640,25720,224827,0.004687499999999956,25763.0
25660,25660,25480,25480,161597,-0.009331259720062213,25811.0
24900,25440,24900,25080,289874,-0.015698587127158548,25828.0
24740,24800,24440,24440,315562,-0.02551834130781494,25802.0
24260,24700,24260,24340,358216,-0.004091653027823217,25707.0
24580,24820,24400,24600,241604,0.010682004930156141,25625.0
24600,24960,24500,24640,202812,0.001626016260162677,25544.0
24880,25800,24840,25800,418589,0.04707792207792205,25536.0
25780,26000,25700,26000,260102,0.007751937984496138,25516.0
25720,26020,25640,25900,228332,-0.0038461538461538325,25519.0
25720,25920,25600,25720,129997,-0.006949806949806958,25532.0
25920,26100,25380,25380,284619,-0.013219284603421477,25528.0
25300,25640,25120,25120,246921,-0.010244286840031536,25477.0
25000,25340,24900,25100,239697,-0.0007961783439490722,25417.0
25600,26000,25420,25900,344068,0.031872509960159334,25397.0
26020,26100,25920,26000,230393,0.0038610038610038533,25394.0
26140,26180,25900,26080,182616,0.003076923076922977,25415.0
25680,26200,25680,26180,189851,0.0038343558282207812,25434.0
26339,26960,26280,26880,326300,0.02673796791443861,25498.0
27200,27359,27020,27360,342716,0.017857142857142794,25586.0
27360,27420,27000,27020,201632,-0.012426900584795342,25651.0
27280,27280,26520,26740,235970,-0.010362694300518172,25714.0
26599,27080,26420,26800,218401,0.002243829468960401,25800.0
27400,27420,27160,27300,302002,0.018656716417910557,25943.0
27399,27500,27159,27380,238759,0.00293040293040292,26095.0
27420,27500,27259,27460,185831,0.0029218407596784957,26238.0
27380,27920,27360,27920,294353,0.016751638747268816,26402.0
27960,28040,27700,28040,267060,0.004297994269341077,26514.0
28100,28480,27900,28200,436108,0.005706134094151105,26624.0
28180,28199,27920,28120,245630,-0.0028368794326241176,26735.0
28460,28500,28220,28500,234214,0.013513513513513598,26874.0
28400,28400,27619,27720,343627,-0.027368421052631597,26991.0
27300,27620,27060,27200,487258,-0.018759018759018753,27095.0
26840,27580,26760,27460,302778,0.00955882352941173,27213.0
27340,27480,27020,27280,223529,-0.006554989075018169,27282.0
27279,27440,27120,27440,207494,0.0058651026392961825,27354.0
27500,27539,27260,27320,232265,-0.004373177842565634,27416.0
27320,27640,27199,27340,233018,0.0007320644216690653,27474.0
27600,27660,27200,27640,195463,0.01097293343087058,27512.0
27960,28500,27800,28360,351727,0.026049204052098318,27562.0
28760,28840,28280,28360,315074,0.0,27629.0
28740,28740,28500,28720,204565,0.012693935119887145,27728.0
28340,28660,28340,28600,210920,-0.004178272980501441,27818.0
28419,28640,28419,28600,276380,0.0,27883.0
28800,28940,28720,28860,225083,0.009090909090909038,27957.0
28959,28980,28760,28760,147474,-0.0034650034650034467,28022.0
29000,29140,28900,29140,200473,0.013212795549374157,28083.0
29380,29380,28900,29000,160212,-0.0048043925875085325,28131.0
29200,29360,29080,29260,181987,0.008965517241379395,28184.0
29440,29499,29259,29440,157043,0.0061517429938482415,28250.0
29500,29779,29080,29280,142521,-0.005434782608695676,28289.0
29200,29200,28680,29100,247065,-0.006147540983606592,28358.0
29280,29280,28719,28840,171969,-0.008934707903780037,28440.0
28619,28980,28580,28980,178313,0.004854368932038833,28516.0
29000,29040,28660,28980,134706,0.0,28601.0
29300,29700,29159,29640,226154,0.022774327122153215,28711.0
29800,29800,29560,29800,206698,0.005398110661268607,28835.0
29700,30000,29680,30000,211768,0.006711409395973256,28968.0
29960,30040,29300,29300,252941,-0.023333333333333317,29051.0
29800,30000,29360,30000,227154,0.023890784982935065,29133.0
29840,30040,29780,29980,217756,-0.0006666666666667043,29214.0
30040,30040,29440,29700,160186,-0.009339559706470935,29263.0
29959,29959,28979,29020,244368,-0.022895622895622858,29284.0
29020,29080,28500,28740,260136,-0.009648518263266737,29291.0
28220,28560,28140,28200,273627,-0.018789144050104345,29258.0
28500,28680,28180,28560,171277,0.012765957446808418,29248.0
28800,29320,28719,29120,195698,0.019607843137254832,29247.0
28900,28980,28380,28380,199904,-0.025412087912087933,29216.0
29100,29100,28480,28480,202643,0.0035236081747709314,29177.0
28679,29240,28640,29240,166785,0.026685393258427004,29167.0
29399,29520,29300,29480,127736,0.008207934336525335,29177.0
29660,29780,29540,29780,163671,0.010176390773405597,29211.0
29460,29740,29280,29400,163563,-0.012760241773002057,29239.0
29440,29440,28640,28800,180396,-0.020408163265306145,29230.0
28820,29120,28620,29000,171492,0.00694444444444442,29231.0
29020,29440,29020,29300,132306,0.010344827586206806,29214.0
29160,29580,29100,29580,171725,0.009556313993174026,29203.0
29340,29520,29200,29400,187034,-0.006085192697768749,29173.0
29599,29880,29579,29880,212898,0.01632653061224487,29202.0
29980,29980,29700,29880,135044,0.0,29196.0
30000,30060,29340,29340,149756,-0.01807228915662651,29164.0
29280,29560,29140,29220,155972,-0.004089979550102263,29140.0
29000,29059,28620,28640,216880,-0.019849418206707714,29121.0
28660,28920,28440,28800,209593,0.005586592178770999,29124.0
29080,29080,28560,28560,182949,-0.008333333333333304,29142.0
28800,29080,28800,29080,139938,0.0182072829131652,29168.0
28820,29020,28620,28800,155112,-0.009628610729023435,29152.0
28520,28879,28320,28400,212583,-0.01388888888888884,29153.0
27920,28200,27920,28200,299241,-0.007042253521126751,29139.0
28200,28220,27800,27800,201065,-0.014184397163120588,29067.0
27820,28080,27660,28000,179088,0.007194244604316502,28993.0
28340,28340,27860,27900,155248,-0.0035714285714285587,28899.0
28100,28200,27880,28020,217984,0.004301075268817289,28830.0
28360,28680,28360,28540,211048,0.01855817273376159,28817.0
28260,28540,28260,28540,168148,0.0,28794.0
28740,28760,28579,28660,212784,0.0042046250875964475,28762.0
28600,28640,28300,28300,219607,-0.012561060711793415,28698.0
28160,28300,28020,28160,246156,-0.004946996466431042,28636.0
28200,28220,27900,27920,210200,-0.008522727272727293,28538.0
27919,27940,27200,27440,338162,-0.017191977077363862,28416.0
26960,27100,26040,26180,620500,-0.04591836734693877,28258.0
26000,26220,25740,25920,529932,-0.009931245225362817,28093.0
26060,26399,25920,26140,394716,0.008487654320987748,27968.0
26000,26360,25900,26080,395264,-0.002295332823259333,27832.0
26000,26080,25740,25820,409493,-0.009969325153374231,27695.0
26140,26140,25500,25500,425019,-0.012393493415956636,27516.0
25500,25720,25440,25440,363783,-0.0023529411764705577,27348.0
25660,25940,25460,25900,328987,0.018081761006289332,27223.0
25940,26600,25800,26260,294333,0.013899613899613916,27126.0
26600,26619,25960,25980,234949,-0.010662604722010638,27035.0
26000,26200,25860,26020,195049,0.0015396458814471714,26936.0
26020,26300,25840,25840,255485,-0.006917755572636408,26833.0
26100,26379,25920,26320,173656,0.018575851393188847,26748.0
26300,26540,26220,26480,151246,0.006079027355623046,26645.0
26280,26560,26240,26560,216530,0.0030211480362538623,26546.0
26320,26440,25980,25980,206739,-0.02183734939759041,26412.0
26000,26360,25820,26140,280035,0.00615858352578913,26304.0
25860,26080,25700,25840,266926,-0.011476664116296886,26188.0
25460,25860,25460,25660,234027,-0.00696594427244579,26075.0
25600,25760,25540,25600,383637,-0.002338269680436489,25983.0
25720,25760,25420,25440,325184,-0.006249999999999978,25946.0
25260,25260,24980,24980,320660,-0.018081761006289332,25899.0
24900,25100,24680,24740,298533,-0.009607686148919159,25829.0
24900,25340,24800,25180,303949,0.017784963621665373,25784.0
25500,25580,25260,25500,198872,0.012708498808578161,25768.0
25420,25620,25240,25540,155993,0.0015686274509802978,25770.0
25620,26300,25440,26220,253680,0.02662490211433055,25809.0
26620,26620,26100,26140,200548,-0.0030511060259343914,25821.0
26000,26400,25800,25960,116769,-0.00688599846977811,25806.0
25920,26160,25840,26020,124415,0.0023112480739599928,25808.0
25840,26120,25600,25700,187733,-0.012298232129131392,25792.0
25700,25980,25640,25900,118213,0.0077821011673151474,25795.0
26000,26000,25600,25800,123595,-0.0038610038610038533,25769.0
25800,25920,25620,25720,190866,-0.0031007751937984773,25731.0
26659,26659,26000,26600,286924,0.034214618973561484,25733.0
26680,26899,26419,26560,148501,-0.0015037593984962294,25762.0
26640,26800,26520,26680,175706,0.004518072289156683,25789.0
26740,26860,26500,26840,258361,0.0059970014992503096,25839.0
26700,26840,26600,26820,157827,-0.0007451564828614421,25897.0
26740,26980,26640,26980,284647,0.005965697240865042,25966.0
26720,26800,26420,26500,242083,-0.01779095626389915,26019.0
26400,26580,26299,26300,158003,-0.007547169811320753,26085.0
26700,26820,26600,26600,149830,0.011406844106463865,26178.0
26580,26580,26200,26520,172335,-0.003007518796992459,26245.0
26780,26780,26580,26780,150973,0.009803921568627416,26309.0
26399,26600,26340,26400,173152,-0.014189693801344272,26352.0
26400,26540,26180,26440,181596,0.0015151515151514694,26363.0
26400,26400,25860,25880,251585,-0.021180030257186067,26350.0
25880,26260,25800,25800,235004,-0.0030911901081916993,26342.0
25400,25700,25400,25500,216736,-0.011627906976744207,26316.0
25500,25520,25160,25320,176400,-0.007058823529411784,26297.0
25400,25660,25320,25560,220912,0.009478672985782088,26280.0
25600,25700,25360,25380,152771,-0.007042253521126751,26259.0
25400,25440,25240,25240,118788,-0.005516154452324673,26235.0
25380,25460,25240,25460,166426,0.008716323296354966,26178.0
25200,25480,25180,25460,141478,0.0,26123.0
25380,25400,24820,24940,272500,-0.0204241948153967,26036.0
25380,25800,24960,25700,348894,0.030473135525260542,25979.0
25800,26660,25700,26660,417557,0.03735408560311293,25971.0
26400,26760,26400,26700,212974,0.0015003750937734317,25957.0
26900,26900,26440,26860,265197,0.005992509363295984,25975.0
26900,26900,26619,26780,221620,-0.0029784065524943726,25999.0
26999,27140,26860,27140,262001,0.01344286781179993,26026.0
27020,27900,27020,27800,381976,0.02431834929992638,26090.0
27540,27940,27540,27600,368007,-0.007194244604316502,26131.0
27940,27940,27480,27940,215235,0.01231884057971011,26208.0
27740,27980,27500,27880,212164,-0.0021474588403722628,26280.0
27880,27900,27280,27420,321232,-0.016499282639885204,26357.0
27380,27600,27199,27600,199984,0.006564551422319376,26447.0
27240,27359,27180,27300,213187,-0.010869565217391353,26537.0
27300,27720,27300,27400,211720,0.00366300366300365,26641.0
27720,27739,27379,27400,219396,0.0,26733.0
27400,27840,27259,27600,186171,0.007299270072992803,26844.0
27520,27600,27320,27400,144833,-0.007246376811594235,26952.0
27399,27580,27399,27560,190367,0.005839416058394109,27057.0
27580,27720,27500,27600,65985,0.0014513788098693414,27164.0
27480,27680,27420,27500,121686,-0.0036231884057971175,27292.0
27880,27900,27640,27780,190015,0.010181818181818292,27396.0
28180,28180,27980,28140,210924,0.012958963282937441,27470.0
28400,28560,27959,27980,305396,-0.005685856432125047,27534.0
28080,28120,27640,27760,188629,-0.00786275911365264,27579.0
27780,27900,27019,27200,218184,-0.02017291066282423,27600.0
27600,27619,26519,26860,300946,-0.012499999999999956,27586.0
27080,27180,26880,26920,298867,0.0022338049143708627,27542.0
27000,27120,26800,26880,283794,-0.0014858841010401136,27506.0
27100,27100,26880,27000,325638,0.0044642857142858094,27459.0
27120,27160,26520,26700,263141,-0.011111111111111072,27400.0
26720,27900,26640,27760,318896,0.03970037453183517,27417.0
27760,28500,27760,28000,242148,0.008645533141210304,27437.0
28180,28300,28020,28300,222075,0.010714285714285676,27487.0
28280,28379,28060,28200,136134,-0.0035335689045936647,27527.0
28000,28740,27980,28560,317130,0.012765957446808418,27585.0
28560,29000,28160,28960,385621,0.014005602240896309,27653.0
28900,29080,28700,29020,320146,0.002071823204419898,27734.0
28700,29000,28700,28820,216850,-0.006891798759476209,27797.0
28819,28960,28520,28520,190800,-0.010409437890353868,27843.0
28100,28560,28100,28560,170233,0.0014025245441795509,27896.0
28400,28640,28300,28440,74712,-0.004201680672268893,27929.0
28340,28460,28059,28140,94968,-0.010548523206751037,27929.0
28380,28700,28180,28660,184019,0.018479033404406486,27963.0
29000,29300,28800,29200,250430,0.018841591067690233,28035.0
29400,29639,28859,28860,316621,-0.011643835616438336,28118.0
28860,29160,28780,29100,148789,0.008316008316008316,28230.0
29680,29900,29300,29400,344685,0.010309278350515427,28354.0
29320,29600,29000,29140,270141,-0.008843537414966018,28467.0
29400,29459,28040,28180,445392,-0.03294440631434459,28526.0
28419,28760,28100,28720,184282,0.019162526614620257,28627.0
28239,28600,28239,28440,172515,-0.00974930362116988,28661.0
28600,28600,28020,28260,258863,-0.006329113924050667,28674.0
28040,28080,27260,27340,371781,-0.032554847841472,28626.0
27599,27639,27240,27480,306399,0.00512070226773953,28590.0
27200,27559,27020,27480,269535,0.0,28536.0
27460,27519,27120,27160,220887,-0.011644832605531286,28446.0
26899,26980,26399,26460,446794,-0.02577319587628868,28318.0
26600,26600,25920,26020,478053,-0.016628873771730945,28178.0
26420,26640,26320,26440,249765,0.016141429669485063,28074.0
26800,27079,26640,26900,237817,0.01739788199697423,27991.0
26600,26660,26360,26400,204638,-0.018587360594795488,27889.0
26180,26860,26140,26500,255306,0.0037878787878788955,27807.0
26140,26379,26120,26220,179061,-0.010566037735849076,27685.0
26199,26479,26180,26440,177621,0.008390541571319687,27547.0
26160,26279,26020,26200,174508,-0.009077155824508298,27414.0
26340,26620,26120,26600,222785,0.01526717557251911,27289.0
26720,26720,26320,26360,170861,-0.009022556390977488,27137.0
26440,26520,26060,26120,119577,-0.009104704097116834,26986.0
25820,26020,25800,25840,188741,-0.01071975497702915,26869.0
25880,26380,25740,25900,241464,0.0023219814241486336,26728.0
25740,26160,25660,26160,236598,0.010038610038610063,26614.0
26160,26220,26040,26120,179204,-0.001529051987767538,26507.0
26000,26040,25640,25680,215592,-0.016845329249617125,26424.0
25960,26000,25720,25720,141643,0.0015576323987538387,26336.0
26000,26459,25940,26400,239521,0.026438569206842955,26282.0
26259,26459,26220,26420,182284,0.0007575757575757347,26245.0
26519,26700,26400,26600,218454,0.00681302043906129,26252.0
26300,26860,26280,26860,194853,0.009774436090225658,26294.0
26980,27200,26860,27060,161199,0.007446016381235987,26325.0
26960,27159,26900,26960,126019,-0.003695491500369519,26328.0
27080,27140,26700,26760,128346,-0.007418397626112738,26346.0
27000,27159,26620,27100,161034,0.012705530642750373,26376.0
26920,27100,26700,27100,175803,0.0,26420.0
27099,27340,26880,27160,179851,0.0022140221402213722,26456.0
27099,27759,27060,27720,256186,0.020618556701030855,26532.0
27760,28160,27480,27900,347189,0.006493506493506551,26597.0
27480,27700,26720,26860,487027,-0.037275985663082434,26622.0
26100,26560,25840,25840,564621,-0.03797468354430378,26608.0
26000,26340,25820,26340,241335,0.01934984520123839,26633.0
26020,26420,26000,26320,172529,-0.0007593014426727773,26654.0
26120,26320,25900,26000,216602,-0.012158054711246202,26646.0
26000,26040,25700,25800,190545,-0.007692307692307665,26630.0
25680,25700,24960,25000,412429,-0.03100775193798455,26596.0
25500,25640,25140,25400,372385,0.016000000000000014,26580.0
25400,25880,25240,25320,179914,-0.0031496062992125706,26526.0
25500,25500,24960,25280,256900,-0.0015797788309637184,26469.0
25480,25640,25080,25220,208947,-0.002373417721519,26400.0
25580,25600,25000,25000,210379,-0.008723235527359208,26307.0
25280,25460,25060,25080,200888,0.0032000000000000917,26208.0
25280,25420,25020,25220,188612,0.005582137161084466,26121.0
25100,25220,24620,24700,342108,-0.020618556701030966,26018.0
24900,24940,24700,24940,168153,0.009716599190283448,25910.0
24620,24620,24420,24560,231544,-0.015236567762630271,25783.0
24700,24700,24420,24440,214389,-0.004885993485342022,25647.0
24460,24740,24440,24600,243420,0.00654664484451728,25491.0
25160,25160,24720,24840,206237,0.009756097560975618,25338.0
24760,24760,24560,24680,291165,-0.006441223832528209,25229.0
24720,24740,24480,24520,113281,-0.00648298217179899,25163.0
24420,24500,23880,23880,317992,-0.02610114192495927,25040.0
24000,24000,23600,23780,424775,-0.0041876046901172526,24913.0
24200,24320,24040,24200,241999,0.01766190075693852,24823.0
24300,24320,23900,24020,215408,-0.007438016528925617,24734.0
24000,24140,23840,23840,466184,-0.007493755203996644,24676.0
24000,24160,24000,24020,217447,0.007550335570469802,24607.0
24140,24160,23920,24000,143230,-0.0008326394671107629,24541.0
24160,24300,24020,24120,141848,0.004999999999999893,24483.0
24140,24520,24140,24520,150915,0.016583747927031434,24448.0
24600,24600,24080,24200,189535,-0.013050570962479635,24408.0
24460,24460,24120,24200,268701,0.0,24364.0
24080,24080,23600,23760,320442,-0.018181818181818188,24291.0
23560,23700,23220,23220,390828,-0.022727272727272707,24217.0
23040,23220,22820,23000,315784,-0.009474590869939736,24120.0
23240,23320,22940,23120,388290,0.00521739130434784,24048.0
23040,23700,22960,23700,248271,0.025086505190311525,24011.0
23860,24000,23400,23900,188020,0.00843881856540074,23976.0
23700,23760,23300,23680,247586,-0.009205020920502127,23918.0
23480,23660,23120,23120,238596,-0.023648648648648685,23840.0
23300,23300,22820,22820,254655,-0.012975778546712835,23755.0
22900,23120,22760,23020,425058,0.00876424189307623,23712.0
23240,23720,23240,23240,202983,0.009556907037358897,23685.0
22840,23020,22480,22600,294411,-0.027538726333907082,23605.0
22000,22280,21980,22100,436749,-0.02212389380530977,23509.0
21640,22540,21560,22160,226895,0.002714932126696823,23425.0
22540,22920,22400,22540,331451,0.017148014440433235,23351.0
22560,22900,22400,22500,282872,-0.0017746228926353025,23276.0
22320,22420,22080,22300,302966,-0.008888888888888835,23185.0
22120,22300,21740,21780,325635,-0.02331838565022426,23048.0
22300,22340,22020,22120,189535,0.015610651974288237,22944.0
21880,22000,21620,21660,235321,-0.020795660036166397,22817.0
21940,22080,21800,22080,222554,0.01939058171745156,22733.0
22260,22260,21800,21880,170118,-0.009057971014492794,22666.0
22060,22240,21840,22240,167569,0.01645338208409508,22628.0
22020,22220,21740,21900,167772,-0.015287769784172678,22567.0
21800,22000,21720,21820,124877,-0.0036529680365297024,22473.0
22000,22600,21800,22600,274522,0.03574702108157646,22408.0
22580,23660,22300,23620,491339,0.045132743362831906,22405.0
23960,25000,23700,24880,772463,0.053344623200677344,22493.0
25000,25040,24320,24700,269516,-0.007234726688102877,22587.0
24380,24840,24100,24340,260006,-0.014574898785425061,22653.0
24300,24500,23880,24040,203243,-0.01232539030402624,22693.0
23960,24200,23860,24080,171403,0.0016638935108153063,22767.0
24360,24360,23900,24120,120604,0.0016611295681063787,22868.0
24520,25380,24440,25360,384058,0.05140961857379778,23028.0
25100,25220,24540,24620,242828,-0.02917981072555209,23132.0
24620,24680,24380,24600,181592,-0.0008123476848090894,23237.0
24560,24640,23980,24000,230943,-0.024390243902439046,23322.0
24020,24020,23600,23880,212435,-0.0050000000000000044,23427.0
23800,24400,23640,24100,193879,0.009212730318257867,23526.0
24400,24540,24300,24400,215094,0.012448132780082943,23663.0
24760,24760,24240,24360,250055,-0.0016393442622950616,23777.0
24120,24400,24120,24200,200483,-0.006568144499178974,23893.0
24380,24520,24340,24460,246727,0.01074380165289246,24004.0
24940,24960,24200,24400,205686,-0.002452984464431762,24129.0
24480,24480,23800,23800,356221,-0.024590163934426257,24228.0
23800,24220,23640,24020,245758,0.009243697478991564,24299.0
25460,26020,25280,25280,887556,0.05245628642797673,24382.0
25900,25920,25480,25740,196891,0.018196202531645556,24425.0
25880,25960,25740,25900,257337,0.0062160062160061536,24485.0
25900,25900,25320,25900,184454,0.0,24563.0
26000,26020,25900,25960,194710,0.0023166023166023564,24659.0
26040,26060,25960,26000,177427,0.0015408320493066618,24755.0
26280,26280,26000,26040,112756,0.0015384615384614886,24851.0
26060,26420,26040,26380,158331,0.013056835637480724,24902.0
26380,27139,26380,26980,271062,0.022744503411675554,25020.0
26920,26920,26340,26340,319556,-0.023721275018532273,25107.0
26340,26380,25880,26100,409817,-0.009111617312072884,25212.0
26060,26080,25480,25720,287945,-0.014559386973180044,25304.0
25600,25600,25200,25460,286759,-0.01010886469673411,25372.0
25400,25780,25360,25580,257895,0.00471327572662994,25431.0
25580,25660,25060,25320,261773,-0.010164190774042181,25479.0
25320,25580,25040,25320,236165,0.0,25535.0
25880,26560,25740,26560,367130,0.048973143759873716,25640.0
26900,26940,26360,26900,358877,0.012801204819277157,25765.0
26920,26980,26740,26780,219527,-0.004460966542750966,25914.0
26779,26860,26779,26860,125140,0.0029873039581778116,26056.0
26859,27100,26859,27040,229762,0.006701414743112366,26144.0
26900,26940,26580,26580,192749,-0.017011834319526575,26186.0
26600,26700,26420,26540,212982,-0.0015048908954100604,26218.0
26799,26799,26540,26600,175499,0.0022607385079125297,26253.0
26720,26720,26260,26660,202790,0.0022556390977443996,26288.0
26300,26340,25760,25900,304710,-0.028507126781695424,26283.0
25880,26220,25640,26140,286455,0.009266409266409203,26288.0
26780,26780,26199,26280,289552,0.00535577658760511,26283.0
26280,26440,26280,26280,186248,0.0,26248.0
26260,26379,26020,26320,166508,0.0015220700152207556,26247.0
26280,26800,26000,26780,245868,0.01747720364741645,26281.0
26780,27100,26700,26900,286645,0.004480955937266717,26340.0
26900,26979,26580,26680,282078,-0.008178438661710086,26401.0
26680,26680,26260,26320,271370,-0.013493253373313308,26438.0
26580,26980,26400,26860,133459,0.020516717325227862,26515.0
27000,27440,26900,27440,265561,0.021593447505584562,26621.0
27340,27900,27200,27900,332253,0.016763848396501357,26688.0
27960,27979,27560,27560,359154,-0.012186379928315394,26721.0
27999,27999,27540,27720,257175,0.005805515239477588,26768.0
27500,27900,27280,27780,203070,0.0021645021645022577,26814.0
27500,27999,27480,28000,199144,0.007919366450684029,26862.0
27720,27800,27479,27560,216630,-0.01571428571428568,26911.0
27360,27900,27140,27200,274045,-0.013062409288824406,26944.0
27200,27540,27200,27300,322200,0.003676470588235281,26979.0
27299,27540,27120,27360,210420,0.00219780219780219,27014.0
27600,27600,27180,27320,113088,-0.0014619883040936088,27085.0
27500,27620,27180,27180,186578,-0.00512445095168379,27137.0
27180,27379,26920,27160,135408,-0.0007358351729213064,27181.0
26919,27480,26720,27440,160101,0.010309278350515427,27239.0
27200,27980,27140,27900,173870,0.016763848396501357,27318.0
28000,28000,27540,27560,130387,-0.012186379928315394,27357.0
27480,27480,27080,27100,199476,-0.01669085631349787,27367.0
26800,27160,26620,26880,214964,-0.00811808118081181,27377.0
27200,27220,26900,27220,130458,0.012648809523809534,27422.0
27360,27480,27220,27480,124530,0.009551800146950784,27453.0
27479,27539,27280,27540,114900,0.0021834061135370675,27458.0
27560,27800,27320,27340,306036,-0.0072621641249092095,27430.0
27699,27780,27280,27340,217265,0.0,27419.0
27600,27700,27460,27580,167485,0.008778346744696464,27412.0
27580,27600,27360,27500,163583,-0.0029006526468455807,27398.0
27500,27520,27140,27140,260188,-0.013090909090909042,27355.0
27500,28460,27340,28460,436112,0.048636698599852535,27400.0
28699,28740,28119,28360,274976,-0.0035137034434293835,27458.0
28220,28800,28200,28740,232062,0.013399153737658764,27530.0
28780,28860,28340,28440,192312,-0.01043841336116913,27584.0
